"","ID","COUNT","MONTH","DATE","TIME","TYPE","COUNT_DAY","SESSION","LATITUDE","LONGITUDE","SPECIES","NUMBER","coords.x1","coords.x2"
"3362",41196,2016,"October","10/24/2016","08:25:56 AM","Helicopter",6,16,-18.8893,34.4104,"Common reedbuck",2,648554.274885888,7910829.16882131
"3363",41197,2016,"October","10/24/2016","08:25:58 AM","Helicopter",6,16,-18.8895,34.4106,"Waterbuck",1,648575.167366861,7910806.86623861
"3364",41198,2016,"October","10/24/2016","08:26:02 AM","Helicopter",6,16,-18.8899,34.4115,"Common reedbuck",4,648669.62435158,7910761.8408818
"3365",41199,2016,"October","10/24/2016","08:26:03 AM","Helicopter",6,16,-18.89,34.4117,"Warthog",2,648690.604923206,7910750.6054751
"3366",41200,2016,"October","10/24/2016","08:26:09 AM","Helicopter",6,16,-18.8904,34.4127,"Warthog",4,648795.59578597,7910705.4953852
"3367",41201,2016,"October","10/24/2016","08:26:10 AM","Helicopter",6,16,-18.8905,34.4129,"Waterbuck",6,648816.576226262,7910694.25982658
"3368",41202,2016,"October","10/24/2016","08:26:15 AM","Helicopter",6,16,-18.891,34.4139,"Waterbuck",11,648921.47806695,7910638.08165154
"3369",41203,2016,"October","10/24/2016","08:26:19 AM","Helicopter",6,16,-18.8916,34.4148,"Waterbuck",2,649015.756456866,7910570.91974759
"3370",41204,2016,"October","10/24/2016","08:26:20 AM","Helicopter",6,16,-18.8917,34.4149,"Impala",4,649026.202289678,7910559.76816948
"3371",41205,2016,"October","10/24/2016","08:26:38 AM","Helicopter",6,16,-18.8917,34.4174,"Oribi",3,649289.560785125,7910557.66015131
"3372",41206,2016,"October","10/24/2016","08:26:39 AM","Helicopter",6,16,-18.8913,34.4175,"Warthog",1,649300.449812348,7910601.84513287
"3373",41207,2016,"October","10/24/2016","08:26:44 AM","Helicopter",6,16,-18.8902,34.4175,"Oribi",1,649301.425152395,7910723.58591803
"3374",41208,2016,"October","10/24/2016","08:27:02 AM","Helicopter",6,16,-18.8883,34.4159,"Waterbuck",61,649134.556826853,7910935.21487352
"3375",41209,2016,"October","10/24/2016","08:27:10 AM","Helicopter",6,16,-18.8888,34.4168,"Impala",1,649228.924740018,7910879.11930105
"3376",41210,2016,"October","10/24/2016","08:27:14 AM","Helicopter",6,16,-18.8892,34.417,"Impala",1,649249.639276013,7910834.68123125
"3377",41211,2016,"October","10/24/2016","08:27:30 AM","Helicopter",6,16,-18.8895,34.4147,"Waterbuck",12,649007.080428315,7910803.41798262
"3378",41212,2016,"October","10/24/2016","08:27:41 AM","Helicopter",6,16,-18.89,34.4159,"Waterbuck",10,649133.051309198,7910747.07015748
"3379",41213,2016,"October","10/24/2016","08:28:39 AM","Helicopter",6,16,-18.8937,34.4193,"Impala",1,649487.937616551,7910334.70850375
"3380",41214,2016,"October","10/24/2016","08:28:43 AM","Helicopter",6,16,-18.894,34.42,"Waterbuck",8,649561.410693764,7910300.914674
"3381",41215,2016,"October","10/24/2016","08:28:49 AM","Helicopter",6,16,-18.8943,34.4207,"Waterbuck",6,649634.883521659,7910267.12053519
"3382",41216,2016,"October","10/24/2016","08:28:51 AM","Helicopter",6,16,-18.8945,34.421,"Oribi",1,649666.308297808,7910244.73197996
"3383",41217,2016,"October","10/24/2016","08:28:54 AM","Helicopter",6,16,-18.8949,34.4215,"Impala",1,649718.623470008,7910200.03934826
"3384",41218,2016,"October","10/24/2016","08:28:57 AM","Helicopter",6,16,-18.8952,34.422,"Waterbuck",3,649771.027362994,7910166.41391677
"3385",41219,2016,"October","10/24/2016","08:28:58 AM","Helicopter",6,16,-18.8953,34.4221,"Warthog",1,649781.472529297,7910155.26186443
"3386",41220,2016,"October","10/24/2016","08:29:02 AM","Helicopter",6,16,-18.8955,34.4226,"Impala",1,649833.965198163,7910132.70360718
"3387",41221,2016,"October","10/24/2016","08:29:08 AM","Helicopter",6,16,-18.8958,34.4233,"Impala",2,649907.436925689,7910098.90830874
"3388",41222,2016,"October","10/24/2016","08:29:10 AM","Helicopter",6,16,-18.8959,34.4235,"Waterbuck",1,649928.416078286,7910087.67139917
"3389",41223,2016,"October","10/24/2016","08:29:11 AM","Helicopter",6,16,-18.896,34.4236,"Waterbuck",19,649938.861109081,7910076.51924824
"3390",41224,2016,"October","10/24/2016","08:29:15 AM","Helicopter",6,16,-18.8962,34.424,"Waterbuck",2,649980.819305088,7910054.04532629
"3391",41225,2016,"October","10/24/2016","08:29:16 AM","Helicopter",6,16,-18.8962,34.424,"Warthog",1,649980.819305088,7910054.04532629
"3392",41226,2016,"October","10/24/2016","08:29:19 AM","Helicopter",6,16,-18.8965,34.4242,"Baboon troop",1,650001.620142059,7910020.67357519
"3393",41227,2016,"October","10/24/2016","08:29:22 AM","Helicopter",6,16,-18.8966,34.4243,"Impala",1,650012.065091254,7910009.52137689
"3394",41228,2016,"October","10/24/2016","08:29:23 AM","Helicopter",6,16,-18.8967,34.4244,"Waterbuck",1,650022.510027831,7909998.36917176
"3395",41229,2016,"October","10/24/2016","08:29:33 AM","Helicopter",6,16,-18.8973,34.4253,"Waterbuck",2,650116.781447696,7909931.20116188
"3396",41230,2016,"October","10/24/2016","08:29:34 AM","Helicopter",6,16,-18.8974,34.4254,"Warthog",1,650127.226278254,7909920.04888986
"3397",41231,2016,"October","10/24/2016","08:29:35 AM","Helicopter",6,16,-18.8975,34.4255,"Impala",1,650137.671096193,7909908.896611
"3398",41232,2016,"October","10/24/2016","08:29:36 AM","Helicopter",6,16,-18.8976,34.4258,"Bushbuck",1,650169.183911517,7909897.57450043
"3399",41233,2016,"October","10/24/2016","08:29:36 AM","Helicopter",6,16,-18.8975,34.4256,"Common reedbuck",2,650148.205106911,7909908.81170789
"3400",41234,2016,"October","10/24/2016","08:29:38 AM","Helicopter",6,16,-18.8977,34.4259,"Warthog",5,650179.628692422,7909886.42219521
"3401",41235,2016,"October","10/24/2016","08:29:45 AM","Helicopter",6,16,-18.8982,34.4265,"Impala",7,650242.38637783,7909830.57560708
"3402",41236,2016,"October","10/24/2016","08:29:48 AM","Helicopter",6,16,-18.8986,34.4268,"Waterbuck",13,650273.631152751,7909786.0511405
"3403",41237,2016,"October","10/24/2016","08:29:58 AM","Helicopter",6,16,-18.8977,34.4286,"Ground hornbill",3,650464.046810785,7909884.12705426
"3404",41238,2016,"October","10/24/2016","08:30:05 AM","Helicopter",6,16,-18.8965,34.4284,"Bushbuck",1,650444.051337415,7910017.10592733
"3405",41239,2016,"October","10/24/2016","08:30:09 AM","Helicopter",6,16,-18.8964,34.4281,"Warthog",1,650412.538444815,7910028.42849896
"3406",41240,2016,"October","10/24/2016","08:30:41 AM","Helicopter",6,16,-18.8976,34.4274,"Waterbuck",30,650337.728043972,7909896.215043
"3407",41241,2016,"October","10/24/2016","08:30:56 AM","Helicopter",6,16,-18.899,34.4289,"Impala",3,650494.486435803,7909739.99562091
"3408",41242,2016,"October","10/24/2016","08:31:00 AM","Helicopter",6,16,-18.8994,34.4296,"Oribi",2,650567.86609372,7909695.13011593
"3409",41243,2016,"October","10/24/2016","08:31:02 AM","Helicopter",6,16,-18.8996,34.4299,"Waterbuck",1,650599.288847538,7909672.73983115
"3410",41244,2016,"October","10/24/2016","08:31:05 AM","Helicopter",6,16,-18.8999,34.4303,"Waterbuck",4,650641.15590116,7909639.19689241
"3411",41245,2016,"October","10/24/2016","08:31:06 AM","Helicopter",6,16,-18.9001,34.4306,"Waterbuck",9,650672.578476421,7909616.80647019
"3412",41246,2016,"October","10/24/2016","08:31:07 AM","Helicopter",6,16,-18.9001,34.4306,"Waterbuck",2,650672.578476421,7909616.80647019
"3413",41247,2016,"October","10/24/2016","08:31:08 AM","Helicopter",6,16,-18.9002,34.4308,"Waterbuck",1,650693.556666737,7909605.5686246
"3414",41248,2016,"October","10/24/2016","08:31:09 AM","Helicopter",6,16,-18.9003,34.431,"Impala",1,650714.534833001,7909594.3307535
"3415",41249,2016,"October","10/24/2016","08:31:11 AM","Helicopter",6,16,-18.9005,34.4314,"Warthog",5,650756.491093372,7909571.85493483
"3416",41250,2016,"October","10/24/2016","08:31:15 AM","Helicopter",6,16,-18.9011,34.4324,"Waterbuck",2,650861.291676068,7909504.59752942
"3417",41251,2016,"October","10/24/2016","08:31:17 AM","Helicopter",6,16,-18.9012,34.4326,"Warthog",1,650882.269636927,7909493.35945348
"3418",41252,2016,"October","10/24/2016","08:31:18 AM","Helicopter",6,16,-18.9014,34.433,"Waterbuck",7,650924.225486487,7909470.8832251
"3419",41253,2016,"October","10/24/2016","08:31:21 AM","Helicopter",6,16,-18.9017,34.4335,"Waterbuck",1,650976.625303599,7909437.25408746
"3420",41254,2016,"October","10/24/2016","08:31:23 AM","Helicopter",6,16,-18.9019,34.4339,"Common reedbuck",1,651018.580923699,7909414.77762871
"3421",41255,2016,"October","10/24/2016","08:31:25 AM","Helicopter",6,16,-18.9021,34.4344,"Waterbuck",5,651071.070202294,7909392.21562256
"3422",41256,2016,"October","10/24/2016","08:31:27 AM","Helicopter",6,16,-18.9024,34.435,"Common reedbuck",1,651134.003291139,7909358.50055325
"3423",41257,2016,"October","10/24/2016","08:31:29 AM","Helicopter",6,16,-18.9025,34.4352,"Impala",1,651154.980939316,7909347.26214581
"3424",41258,2016,"October","10/24/2016","08:31:30 AM","Helicopter",6,16,-18.9026,34.4355,"Warthog",1,651186.49229085,7909335.93819995
"3425",41259,2016,"October","10/24/2016","08:31:33 AM","Helicopter",6,16,-18.9029,34.4361,"Impala",7,651249.425002313,7909302.22271118
"3426",41260,2016,"October","10/24/2016","08:31:35 AM","Helicopter",6,16,-18.9032,34.4365,"Warthog",5,651291.290109229,7909268.67816048
"3427",41261,2016,"October","10/24/2016","08:31:37 AM","Helicopter",6,16,-18.9034,34.4369,"Warthog",1,651333.245007752,7909246.20093667
"3428",41262,2016,"October","10/24/2016","08:31:38 AM","Helicopter",6,16,-18.9036,34.4373,"Waterbuck",1,651375.199810065,7909223.72361084
"3429",41263,2016,"October","10/24/2016","08:31:54 AM","Helicopter",6,16,-18.9055,34.4405,"Warthog",2,651710.564241417,7909010.69898553
"3430",41264,2016,"October","10/24/2016","08:32:04 AM","Helicopter",6,16,-18.9067,34.4427,"Warthog",2,651941.218953994,7908875.99989231
"3431",41265,2016,"October","10/24/2016","08:32:10 AM","Helicopter",6,16,-18.9074,34.4439,"Waterbuck",1,652066.988178501,7908797.49568474
"3432",41266,2016,"October","10/24/2016","08:32:20 AM","Helicopter",6,16,-18.9087,34.4462,"Waterbuck",1,652308.080729307,7908651.63813682
"3433",41267,2016,"October","10/24/2016","08:32:24 AM","Helicopter",6,16,-18.9091,34.4468,"Warthog",2,652370.91870155,7908606.8510564
"3434",41268,2016,"October","10/24/2016","08:32:44 AM","Helicopter",6,16,-18.9111,34.4515,"Impala",5,652864.169401743,7908381.44243743
"3435",41269,2016,"October","10/24/2016","08:32:51 AM","Helicopter",6,16,-18.9118,34.4531,"Waterbuck",2,653032.064565207,7908302.58509564
"3436",41270,2016,"October","10/24/2016","08:32:58 AM","Helicopter",6,16,-18.9128,34.4546,"Impala",19,653189.151943109,7908190.61029612
"3437",41271,2016,"October","10/24/2016","08:33:06 AM","Helicopter",6,16,-18.914,34.4567,"Impala",1,653409.253635802,7908055.97814889
"3438",41272,2016,"October","10/24/2016","08:33:13 AM","Helicopter",6,16,-18.9148,34.4581,"Impala",4,653555.986396177,7907966.22180416
"3439",41273,2016,"October","10/24/2016","08:33:22 AM","Helicopter",6,16,-18.9151,34.4607,"Waterbuck",16,653829.571275322,7907930.75748266
"3440",41274,2016,"October","10/24/2016","08:34:26 AM","Helicopter",6,16,-18.9135,34.4571,"Impala",34,653451.842273407,7908110.96841495
"3441",41275,2016,"October","10/24/2016","08:34:28 AM","Helicopter",6,16,-18.9139,34.4571,"Oribi",1,653451.477259194,7908066.69832556
"3442",41276,2016,"October","10/24/2016","08:34:31 AM","Helicopter",6,16,-18.9145,34.4573,"Waterbuck",8,653471.995847782,7908000.11947547
"3443",41277,2016,"October","10/24/2016","08:34:42 AM","Helicopter",6,16,-18.9164,34.4591,"Waterbuck",26,653659.854674989,7907788.27187727
"3444",41278,2016,"October","10/24/2016","08:34:44 AM","Helicopter",6,16,-18.9168,34.4598,"Waterbuck",1,653733.219588017,7907743.39274664
"3445",41279,2016,"October","10/24/2016","08:34:50 AM","Helicopter",6,16,-18.9175,34.4615,"Waterbuck",3,653911.638589601,7907664.43973274
"3446",41280,2016,"October","10/24/2016","08:34:52 AM","Helicopter",6,16,-18.9176,34.4618,"Warthog",1,653943.145694718,7907653.11078694
"3447",41281,2016,"October","10/24/2016","08:35:00 AM","Helicopter",6,16,-18.9181,34.4639,"Warthog",2,654163.877859872,7907595.94170159
"3448",41282,2016,"October","10/24/2016","08:35:02 AM","Helicopter",6,16,-18.9182,34.4645,"Waterbuck",1,654226.983295566,7907584.35041665
"3449",41283,2016,"October","10/24/2016","08:35:10 AM","Helicopter",6,16,-18.9191,34.4667,"Warthog",1,654457.879336948,7907482.82014238
"3450",41284,2016,"October","10/24/2016","08:35:13 AM","Helicopter",6,16,-18.9194,34.4671,"Warthog",2,654499.734856476,7907449.26762659
"3451",41285,2016,"October","10/24/2016","08:35:15 AM","Helicopter",6,16,-18.9196,34.4675,"Waterbuck",3,654541.682160687,7907426.78257461
"3452",41286,2016,"October","10/24/2016","08:35:17 AM","Helicopter",6,16,-18.9199,34.468,"Waterbuck",8,654594.070172738,7907393.14232992
"3453",41287,2016,"October","10/24/2016","08:35:25 AM","Helicopter",6,16,-18.9209,34.4698,"Impala",14,654782.739167969,7907280.89017178
"3454",41288,2016,"October","10/24/2016","08:35:26 AM","Helicopter",6,16,-18.9211,34.47,"Warthog",1,654803.6203911,7907258.57973105
"3455",41289,2016,"October","10/24/2016","08:35:35 AM","Helicopter",6,16,-18.9226,34.4713,"Waterbuck",12,654939.162739105,7907091.42602098
"3456",41290,2016,"October","10/24/2016","08:35:50 AM","Helicopter",6,16,-18.9219,34.4753,"Warthog",1,655361.11435205,7907165.38528862
"3457",41291,2016,"October","10/24/2016","08:37:05 AM","Helicopter",6,16,-18.9236,34.4751,"Common reedbuck",4,655338.477803301,7906977.4119539
"3458",41292,2016,"October","10/24/2016","08:37:08 AM","Helicopter",6,16,-18.9239,34.4757,"Common reedbuck",2,655401.395758947,7906943.68126476
"3459",41293,2016,"October","10/24/2016","08:37:16 AM","Helicopter",6,16,-18.9249,34.4771,"Impala",3,655547.925801784,7906831.7725886
"3460",41294,2016,"October","10/24/2016","08:37:17 AM","Helicopter",6,16,-18.9251,34.4775,"Common reedbuck",1,655589.870570411,7906809.28497126
"3461",41295,2016,"October","10/24/2016","08:37:22 AM","Helicopter",6,16,-18.9256,34.4782,"Oribi",1,655663.134735777,7906753.32996699
"3462",41296,2016,"October","10/24/2016","08:37:23 AM","Helicopter",6,16,-18.9259,34.4786,"Waterbuck",1,655704.986541985,7906719.77444517
"3463",41297,2016,"October","10/24/2016","08:37:36 AM","Helicopter",6,16,-18.9271,34.4809,"Waterbuck",17,655946.118794148,7906584.9332012
"3464",41298,2016,"October","10/24/2016","08:37:46 AM","Helicopter",6,16,-18.9284,34.4832,"Waterbuck",18,656187.154755988,7906439.02092258
"3465",41299,2016,"October","10/24/2016","08:37:48 AM","Helicopter",6,16,-18.9286,34.4836,"Waterbuck",1,656229.097940074,7906416.53173688
"3466",41300,2016,"October","10/24/2016","08:37:53 AM","Helicopter",6,16,-18.9292,34.4847,"Warthog",1,656344.394671572,7906349.15212437
"3467",41301,2016,"October","10/24/2016","08:37:56 AM","Helicopter",6,16,-18.9295,34.4853,"Waterbuck",21,656407.308850834,7906315.41773045
"3468",41302,2016,"October","10/24/2016","08:38:03 AM","Helicopter",6,16,-18.9303,34.4868,"Waterbuck",14,656564.546754717,7906225.54690922
"3469",41303,2016,"October","10/24/2016","08:38:04 AM","Helicopter",6,16,-18.9305,34.4872,"Waterbuck",3,656606.489046755,7906203.05680064
"3470",41304,2016,"October","10/24/2016","08:38:09 AM","Helicopter",6,16,-18.9309,34.488,"Waterbuck",3,656690.373342162,7906158.0762764
"3471",41305,2016,"October","10/24/2016","08:38:13 AM","Helicopter",6,16,-18.9313,34.4888,"Ground hornbill",2,656774.257252678,7906113.09534272
"3472",41306,2016,"October","10/24/2016","08:38:18 AM","Helicopter",6,16,-18.9317,34.4895,"Impala",1,656847.60867353,7906068.20285471
"3473",41307,2016,"October","10/24/2016","08:38:19 AM","Helicopter",6,16,-18.9318,34.4896,"Impala",1,656858.047401435,7906057.0463288
"3474",41308,2016,"October","10/24/2016","08:38:22 AM","Helicopter",6,16,-18.9321,34.49,"Waterbuck",20,656899.895590466,7906023.48782915
"3475",41309,2016,"October","10/24/2016","08:38:24 AM","Helicopter",6,16,-18.9323,34.4903,"Bushbuck",1,656931.304990454,7906001.08580331
"3476",41310,2016,"October","10/24/2016","08:38:27 AM","Helicopter",6,16,-18.9326,34.4906,"Impala",14,656962.62087323,7905967.61604284
"3477",41311,2016,"October","10/24/2016","08:38:39 AM","Helicopter",6,16,-18.9337,34.4923,"Bushbuck",1,657140.63673445,7905844.35900132
"3478",41312,2016,"October","10/24/2016","08:38:39 AM","Helicopter",6,16,-18.9336,34.4922,"Waterbuck",10,657130.198293989,7905855.51570895
"3479",41313,2016,"October","10/24/2016","08:38:41 AM","Helicopter",6,16,-18.9338,34.4925,"Waterbuck",2,657161.607146283,7905833.1132501
"3480",41314,2016,"October","10/24/2016","08:38:43 AM","Helicopter",6,16,-18.934,34.4931,"Common reedbuck",3,657224.611844906,7905810.44353017
"3481",41315,2016,"October","10/24/2016","08:39:00 AM","Helicopter",6,16,-18.9358,34.4968,"Warthog",1,657612.605954585,7905607.92496308
"3482",41316,2016,"October","10/24/2016","08:39:02 AM","Helicopter",6,16,-18.9359,34.4972,"Baboon troop",1,657654.639584593,7905596.49999156
"3483",41317,2016,"October","10/24/2016","08:39:09 AM","Helicopter",6,16,-18.9367,34.4989,"Waterbuck",2,657832.929577622,7905506.43883459
"3484",41318,2016,"October","10/24/2016","08:39:24 AM","Helicopter",6,16,-18.9385,34.5023,"Waterbuck",1,658189.316270026,7905304.175535
"3485",41319,2016,"October","10/24/2016","08:39:43 AM","Helicopter",6,16,-18.9414,34.503,"Common reedbuck",1,658260.30491017,7904982.58360701
"3486",41320,2016,"October","10/24/2016","08:39:52 AM","Helicopter",6,16,-18.941,34.5017,"Elephant",14,658123.771553923,7905028.02008668
"3487",41321,2016,"October","10/24/2016","08:40:02 AM","Helicopter",6,16,-18.9405,34.5028,"Warthog",1,658240.090060467,7905082.37259498
"3488",41322,2016,"October","10/24/2016","08:40:03 AM","Helicopter",6,16,-18.9405,34.503,"Waterbuck",1,658261.153267251,7905082.1932195
"3489",41323,2016,"October","10/24/2016","08:40:09 AM","Helicopter",6,16,-18.9402,34.5045,"Bushbuck",1,658419.410426546,7905114.05036203
"3490",41324,2016,"October","10/24/2016","08:40:11 AM","Helicopter",6,16,-18.9401,34.5047,"Bushbuck",1,658440.568048808,7905124.93852654
"3491",41325,2016,"October","10/24/2016","08:40:13 AM","Helicopter",6,16,-18.9399,34.5052,"Waterbuck",2,658493.415021511,7905146.62496866
"3492",41326,2016,"October","10/24/2016","08:40:16 AM","Helicopter",6,16,-18.9397,34.5058,"Warthog",1,658556.79379198,7905168.2214143
"3493",41327,2016,"October","10/24/2016","08:40:29 AM","Helicopter",6,16,-18.9413,34.5083,"Elephant",1,658818.572051051,7904988.88901417
"3494",41328,2016,"October","10/24/2016","08:41:13 AM","Helicopter",6,16,-18.9461,34.5184,"Warthog",1,659877.691361484,7904448.51276974
"3495",41329,2016,"October","10/24/2016","08:41:31 AM","Helicopter",6,16,-18.9427,34.519,"Warthog",1,659944.118863799,7904824.27415629
"3496",41330,2016,"October","10/24/2016","08:41:36 AM","Helicopter",6,16,-18.942,34.5179,"Waterbuck",8,659828.938515841,7904902.74561406
"3497",41331,2016,"October","10/24/2016","08:41:39 AM","Helicopter",6,16,-18.9416,34.5172,"Bushbuck",1,659755.598186444,7904947.65076952
"3498",41332,2016,"October","10/24/2016","08:41:44 AM","Helicopter",6,16,-18.941,34.5161,"Bushbuck",1,659640.321242665,7905015.05314774
"3499",41333,2016,"October","10/24/2016","08:41:59 AM","Helicopter",6,16,-18.9391,34.5126,"Warthog",1,659273.517025585,7905228.50390713
"3500",41334,2016,"October","10/24/2016","08:42:02 AM","Helicopter",6,16,-18.9387,34.5119,"Bushbuck",2,659200.174177994,7905273.406665
"3501",41335,2016,"October","10/24/2016","08:42:03 AM","Helicopter",6,16,-18.9386,34.5116,"Warthog",1,659168.673717488,7905284.74505929
